Total_Stops,Route_1,Route_2,Route_3,Route_4,Route_5,Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Trujet,Vistara,Vistara Premium economy,Chennai,Delhi,Kolkata,Mumbai,Cochin,Delhi,Hyderabad,Kolkata,New Delhi,Price,Journey_day,Journey_month,Dep_Time_hour,Dep_Time_minute,Arrival_Time_hour,Arrival_Time_minute,Duration_hours,Duration_mins
0,2,5,29,13,5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3782.0,27,3,19,35,22,5,2,30
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,12898.0,21,5,18,15,19,0,24,45
0,2,5,29,13,5,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,3841.0,24,5,22,20,0,40,2,20
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,9627.0,18,5,10,35,19,0,8,25
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14571.0,9,6,21,10,12,0,14,50
0,2,5,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,6985.0,24,3,15,20,17,55,2,35
0,1,19,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,8040.0,21,6,7,5,8,30,1,25
0,2,5,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4804.0,21,6,22,15,0,50,2,35
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,10678.0,27,6,4,55,19,0,14,5
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14231.0,24,3,16,55,18,10,25,15
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8529.0,12,6,20,0,16,20,20,20
2,3,16,4,5,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,11753.0,24,6,10,55,19,15,8,20
2,3,0,4,5,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,16704.0,18,5,23,5,4,25,29,20
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,13374.0,6,6,18,55,4,40,9,45
0,1,19,29,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,3625.0,1,5,21,5,22,25,1,20
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,16079.0,21,5,16,0,19,0,27,0
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,10262.0,27,6,20,55,12,35,15,40
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,9663.0,15,5,6,30,12,0,5,30
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,9595.0,18,5,18,0,1,30,7,30
0,2,5,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4804.0,24,6,17,15,19,50,2,35
2,2,14,0,3,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,12744.0,9,6,10,0,5,25,19,25
0,0,13,29,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6961.0,1,6,13,20,16,10,2,50
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,9663.0,6,5,14,5,4,40,14,35
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,7575.0,21,5,10,35,19,15,8,40
2,0,7,23,6,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,13355.0,3,3,19,10,10,35,15,25
2,2,7,7,3,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,12592.0,24,5,9,25,13,45,28,20
0,1,19,29,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,3625.0,1,6,13,55,15,25,1,30
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,10262.0,24,6,15,0,4,25,13,25
2,3,0,4,5,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,9443.0,21,5,19,45,19,15,23,30
1,3,7,6,13,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,18959.0,9,3,8,40,19,15,10,35
0,1,19,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,4784.0,3,3,6,20,7,45,1,25
1,2,14,3,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,7893.0,1,4,17,30,12,0,18,30
2,3,9,4,5,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,14431.0,27,6,6,50,7,40,24,50
1,0,7,8,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8372.0,1,3,5,45,11,25,5,40
0,1,19,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,3210.0,24,5,19,35,21,5,1,30
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,13677.0,9,3,6,0,21,0,15,0
1,3,33,6,13,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,7480.0,27,5,6,5,9,25,27,20
1,3,7,6,13,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,8372.0,24,6,19,0,7,40,12,40
2,3,21,4,5,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,11664.0,27,3,5,25,4,25,23,0
0,0,13,29,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6961.0,18,6,10,0,12,45,2,45
0,0,13,29,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6121.0,24,4,17,0,19,45,2,45
0,0,13,29,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5911.0,12,4,6,10,8,55,2,45
0,0,13,29,13,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3398.0,6,5,11,40,14,30,2,50
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,7530.0,9,6,19,0,1,30,6,30
0,0,13,29,13,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3419.0,24,5,20,55,23,40,2,45
0,0,13,29,13,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,6558.0,24,3,21,10,0,5,2,55
1,2,14,3,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,10203.0,9,6,20,30,20,25,23,55
1,0,7,8,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,11087.0,12,3,18,55,20,20,25,25
0,0,13,29,13,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,5575.0,24,3,20,30,23,20,2,50
1,3,6,6,13,5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,6152.0,24,4,7,55,22,25,14,30
1,2,15,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,5608.0,9,5,10,20,17,35,7,15
1,0,7,8,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,17261.0,6,3,11,40,10,25,22,45
2,3,28,4,5,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,15129.0,9,5,9,40,12,35,26,55
0,0,13,29,13,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3419.0,6,5,20,55,23,40,2,45
1,3,7,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,6218.0,21,3,10,45,15,30,4,45
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,14714.0,3,6,2,15,12,35,10,20
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,14848.0,3,6,11,30,19,15,7,45
1,2,15,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,9358.0,12,5,10,20,17,35,7,15
1,2,7,3,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8366.0,6,5,9,25,7,55,22,30
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,15342.0,6,3,11,30,19,15,7,45
0,1,19,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,5678.0,21,3,3,5,4,25,1,20
0,2,5,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4804.0,6,5,22,15,0,50,2,35
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14571.0,24,5,8,25,16,20,7,55
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,12681.0,1,4,8,25,20,45,12,20
1,0,7,8,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,17261.0,6,3,21,25,10,25,13,0
1,2,14,3,13,5,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,9922.0,9,6,17,0,10,45,17,45
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,10844.0,18,5,18,55,12,0,17,5
0,0,13,29,13,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,4423.0,21,4,5,55,8,35,2,40
0,0,13,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3419.0,24,5,1,30,4,15,2,45
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,14714.0,24,6,22,50,4,25,5,35
1,0,7,8,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,11087.0,9,3,5,45,11,25,5,40
1,3,7,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,6316.0,27,6,16,0,1,30,9,30
0,4,8,29,13,5,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,3543.0,27,5,9,45,12,0,2,15
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14571.0,6,6,18,55,12,0,17,5
1,2,14,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14676.0,9,6,9,35,18,0,8,25
1,0,7,8,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,17261.0,6,3,16,55,9,30,16,35
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,13941.0,15,5,8,25,23,35,15,10
1,3,6,6,13,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,13348.0,3,3,6,10,8,15,26,5
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8016.0,18,6,11,10,14,5,2,55
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,12898.0,27,5,7,5,12,35,5,30
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7229.0,9,4,18,55,22,0,3,5
0,1,19,29,13,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,2017.0,27,6,5,45,7,15,1,30
1,0,7,8,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,16736.0,6,3,8,0,19,10,11,10
0,2,5,29,13,5,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,3873.0,18,6,17,10,19,40,2,30
1,3,20,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,6704.0,9,5,14,20,22,30,8,10
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,10844.0,6,6,18,55,19,50,24,55
0,0,13,29,13,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,7450.0,9,3,19,40,22,20,2,40
1,0,7,8,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,16736.0,6,3,16,55,5,5,12,10
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,10262.0,15,6,15,0,12,35,21,35
2,2,25,9,3,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,10991.0,1,5,5,50,16,15,34,25
0,0,13,29,13,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,3311.0,6,6,21,10,0,5,2,55
1,3,7,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,7081.0,24,5,10,35,1,30,14,55
0,0,13,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3943.0,27,4,21,15,0,15,3,0
1,3,7,6,13,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,8372.0,21,5,13,0,19,15,6,15
2,3,0,4,5,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,11701.0,9,3,19,45,19,15,23,30
